,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
38,39,20,RL,5.914940018959451,18.96295464403062,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,11.26354444890545,Unf,0.0,9.222126215438918,12.28212806108674,GasA,TA,Y,SBrkr,12.28212806108674,0.0,0.0,12.28212806108674,1,0,1,0,3,1,Gd,5,Typ,0,None,Detchd,YearGroup5,Unf,1,8.567309925236039,TA,TA,Y,0.0,5.42678077191518,0.0,0.0,0.0,0.0,None,None,None,0.0,1,2010,WD,Abnorml,11.599112335481124
39,40,90,RL,5.831327892742091,17.94126240292932,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,TA,PConc,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,N,FuseP,12.52811325381343,0.0,0.0,12.52811325381343,0,0,2,0,2,2,Fa,6,Typ,0,None,None,None,None,0,0.0,None,None,N,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2008,WD,AdjLand,11.314486721293981
40,41,20,RL,6.314734756825907,19.30673919566187,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,6.674652276188349,TA,TA,CBlock,TA,TA,No,Rec,10.922352455248765,Unf,0.0,9.979298049926308,12.364390898216676,GasA,Ex,Y,SBrkr,12.93265870142819,0.0,0.0,12.93265870142819,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,YearGroup5,RFn,2,9.951171656935063,TA,TA,Y,0.0,7.308627591436396,0.0,0.0,0.0,0.0,None,GdWo,None,0.0,12,2006,WD,Abnorml,11.982935344196433
41,42,20,RL,6.934539989873997,22.04873335596775,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,12.03111329110884,Unf,0.0,9.609735968054126,12.989871922208529,GasA,Gd,Y,SBrkr,12.941522501779879,0.0,0.0,12.941522501779879,0,1,1,1,2,1,TA,5,Typ,2,Gd,Attchd,YearGroup5,RFn,1,9.087756729969003,TA,TA,P,0.0,6.732788372480494,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2007,WD,Normal,12.04355959836804
42,43,85,RL,6.010503192615614,19.53580373357123,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,11.32179316058309,LwQ,6.512195594586373,0.0,11.640795289083194,GasA,Gd,Y,SBrkr,11.781373330676752,0.0,0.0,11.781373330676752,1,0,1,0,2,1,Gd,5,Typ,0,None,Attchd,YearGroup6,RFn,2,10.292419534723528,TA,Gd,Y,8.511219710154148,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,12,2007,WD,Normal,11.87757552297847
43,44,20,RL,6.159768979367088,19.54435778346795,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1980,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Av,LwQ,8.864879392672357,BLQ,10.226205916995328,7.711553623733266,11.945999148311474,GasA,TA,Y,SBrkr,11.945999148311474,0.0,0.0,11.945999148311474,1,0,1,0,3,1,TA,5,Typ,0,None,Detchd,YearGroup6,Unf,1,9.087756729969003,TA,TA,Y,7.412004629995179,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,7,2008,WD,Normal,11.777218637129327
44,45,20,RL,5.968980585391403,18.97410109077305,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,7.861125448736068,BLQ,10.302477323271576,10.089189683419603,12.523115262762108,GasA,Ex,Y,FuseA,12.523115262762108,0.0,0.0,12.523115262762108,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,YearGroup5,RFn,1,9.025890350388508,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2006,WD,Normal,11.856522261533737
45,46,120,RL,5.7146689026506605,18.83300281997776,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,9.78846071913494,Ex,TA,PConc,Ex,TA,No,GLQ,10.040244790550664,Unf,0.0,12.869967192359528,13.773104453393026,GasA,Ex,Y,SBrkr,13.773104453393026,0.0,0.0,13.773104453393026,1,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,YearGroup7,RFn,2,10.634887347225343,TA,TA,Y,8.059125775508376,6.268453117386751,0.0,0.0,0.0,0.0,None,None,None,0.0,2,2010,WD,Normal,12.675766851909591
46,47,50,RL,5.285266416806648,20.882418858103875,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,12.992053679183453,Unf,0.0,6.2917110215767,13.168530695513619,GasA,Ex,Y,SBrkr,13.338510737780748,10.872796741441668,0.0,14.408669464691888,1,0,1,1,1,1,Gd,6,Typ,1,Ex,Attchd,YearGroup7,RFn,2,11.031045151827067,TA,TA,Y,7.724358962810533,5.093856518007759,0.0,0.0,8.081454683660327,0.0,None,None,None,0.0,8,2009,WD,Abnorml,12.387089184491993
47,48,20,FV,6.314734756825907,20.2914518853049,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,4.137710644618417,Unf,0.0,13.556849598572905,13.601157000193943,GasA,Ex,Y,SBrkr,13.601157000193943,0.0,0.0,13.601157000193943,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,YearGroup7,RFn,3,11.594754271756951,TA,TA,Y,0.0,7.426427090052128,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2007,WD,Normal,12.428019481065613
48,49,190,RM,4.6477085871174175,16.84401039054842,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,11.281862458951347,11.281862458951347,GasA,Gd,Y,SBrkr,11.281862458951347,11.207944956626681,0.0,13.205653844855341,0,0,2,0,2,3,TA,8,Typ,0,None,None,None,None,0,0.0,None,None,N,0.0,0.0,6.694190605394483,0.0,0.0,0.0,None,None,None,0.0,6,2009,New,Partial,11.635151947212842
49,50,20,RL,5.859551208605442,18.874758697664742,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,11.378992261536109,Unf,0.0,8.013883697367245,11.996160097501178,GasA,Ex,Y,SBrkr,11.996160097501178,0.0,0.0,11.996160097501178,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,YearGroup5,Unf,1,9.628746849475789,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,1,2007,WD,Normal,11.751950239425476
50,51,60,RL,6.246372486557445,21.208675699027122,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,7.8971902791299975,Unf,0.0,10.792672918963946,11.486977154977039,GasA,Gd,Y,SBrkr,11.486977154977039,11.054693052542088,0.0,13.242388126529248,0,1,2,0,3,1,TA,6,Typ,0,None,Attchd,YearGroup7,Fin,2,9.641351296142753,TA,TA,Y,0.0,6.098626104970388,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2007,WD,Normal,12.083910661257521
51,52,50,RM,5.42678077191518,18.06178179936772,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,11.561460487077868,11.561460487077868,GasA,TA,Y,SBrkr,11.561460487077868,0.0,9.459636543250584,12.58752143849926,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,YearGroup6,Unf,2,10.410943347638753,TA,TA,Y,6.881187323763808,0.0,0.0,0.0,0.0,0.0,None,MnPrv,Shed,9.715841640087826,9,2006,WD,Normal,11.648338835562747
52,53,90,RM,6.844946025203906,19.22227648762105,Grvl,None,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,Gd,TA,Gd,LwQ,6.732788372480494,GLQ,11.192951535258446,0.0,11.561460487077868,GasA,TA,N,SBrkr,11.561460487077868,0.0,0.0,11.561460487077868,1,0,1,0,2,1,TA,5,Typ,0,None,CarPort,YearGroup5,Unf,2,10.35226609224141,TA,TA,Y,6.7707662019989225,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2010,WD,Normal,11.608244735642321
53,54,20,RL,5.914940018959451,27.148198919559814,Pave,None,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,13.873147428030975,Unf,0.0,4.597156711708115,13.92718314805414,GasA,Gd,Y,SBrkr,13.92718314805414,0.0,0.0,13.92718314805414,2,0,0,1,0,1,Gd,5,Typ,1,Gd,Attchd,YearGroup6,Fin,3,11.812492076604793,TA,TA,Y,11.695834404033846,6.02174235239564,0.0,0.0,0.0,0.0,None,None,None,0.0,11,2006,WD,Normal,12.861001210669146
54,55,80,RL,5.684506656824126,18.563367437240764,Pave,None,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,9.616086912297321,Unf,0.0,0.0,9.616086912297321,GasA,TA,Y,SBrkr,13.01162801044176,0.0,0.0,13.01162801044176,0,0,1,0,3,1,TA,6,Min1,1,TA,Detchd,YearGroup5,Unf,2,10.616842895097365,TA,TA,Y,0.0,5.357203202420049,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,2,2007,WD,Normal,11.775297421715827
55,56,20,RL,6.65495044352145,19.943359749978736,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,8.797735592116597,TA,TA,CBlock,TA,TA,No,BLQ,10.221051196470764,Unf,0.0,11.937067204936257,13.149820472976657,GasA,Gd,Y,SBrkr,13.149820472976657,0.0,0.0,13.149820472976657,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,YearGroup5,RFn,2,10.634887347225343,TA,TA,Y,0.0,0.0,0.0,9.75842361648199,0.0,0.0,None,None,None,0.0,7,2008,WD,Normal,12.103491596905931
56,57,160,FV,4.137710644618417,15.075219466544512,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,10.040244790550664,Gd,TA,PConc,Gd,TA,No,GLQ,10.946836606797339,Unf,0.0,9.185444953830356,12.03979401386066,GasA,Ex,Y,SBrkr,12.077149047696548,11.354094166792635,0.0,13.750295695916941,1,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,YearGroup7,Fin,2,10.169007130464756,TA,TA,Y,6.934539989873997,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,8,2009,WD,Abnorml,12.058158312538197
57,58,60,RL,6.426512698054021,20.487423690247535,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,11.705450805865961,11.705450805865961,GasA,Ex,Y,SBrkr,11.705450805865961,11.705450805865961,0.0,13.716697870568169,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,YearGroup7,RFn,2,10.585005856057766,TA,TA,Y,0.0,5.968980585391403,0.0,0.0,0.0,0.0,None,None,None,0.0,8,2006,WD,Normal,12.188422799337028
58,59,60,RL,5.859551208605442,21.15197625668993,Pave,None,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,12.211538234168557,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,13.118412529412476,13.118412529412476,GasA,Ex,Y,SBrkr,13.151904335212626,13.340485680088888,0.0,15.428315344841446,0,0,3,1,3,1,Gd,10,Typ,1,Gd,BuiltIn,YearGroup7,Fin,3,10.914147977453368,TA,TA,Y,8.013883697367245,0.0,4.838059349133916,0.0,0.0,0.0,None,None,None,0.0,10,2006,New,Partial,12.991755706536901
59,60,20,RL,5.684506656824126,18.598237927298484,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,10.876956792114836,Unf,0.0,7.4550235803134814,11.438661292884955,GasA,Ex,Y,SBrkr,11.438661292884955,0.0,0.0,11.438661292884955,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,YearGroup6,Unf,1,9.405519221765948,TA,TA,Y,8.059125775508376,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,1,2008,WD,Normal,11.735276702486741
60,61,20,RL,5.7737732204907655,20.962324662916217,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,11.954906868457561,Unf,0.0,8.284573404551008,12.543063139022069,GasA,Ex,Y,SBrkr,12.543063139022069,0.0,0.0,12.543063139022069,1,0,1,1,3,1,Gd,5,Typ,0,None,Detchd,YearGroup7,Unf,2,10.634887347225343,TA,TA,Y,0.0,5.357203202420049,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2006,New,Partial,11.970356641102999
61,62,75,RM,5.684506656824126,18.598237927298484,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,10.420612667160878,10.420612667160878,GasA,TA,N,SBrkr,10.657293985259306,10.420612667160878,0.0,12.424147889890671,0,0,1,0,3,1,Fa,6,Typ,0,None,Detchd,YearGroup4,Unf,1,8.930417557876343,TA,TA,N,0.0,0.0,7.397497957722461,0.0,0.0,0.0,None,None,None,0.0,3,2007,WD,Normal,11.522885696764481
62,63,120,RL,5.133567292834429,18.180218946652573,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,7.848990272211784,Gd,TA,PConc,Gd,Gd,Mn,GLQ,4.137710644618417,Unf,0.0,12.981131144325028,13.033248644718197,GasA,Ex,Y,SBrkr,13.033248644718197,0.0,0.0,13.033248644718197,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,YearGroup7,RFn,2,10.189934126006927,TA,TA,Y,7.020909424392293,5.3215405626377255,0.0,0.0,0.0,0.0,None,None,None,0.0,10,2007,WD,Normal,12.218500103788143
63,64,70,RM,5.357203202420049,19.99213655728145,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,10.634887347225343,10.634887347225343,GasA,Gd,Y,SBrkr,11.83717499471455,11.53457513188247,0.0,13.698887979000148,0,0,2,0,3,1,TA,9,Typ,0,None,Detchd,YearGroup6,Unf,2,10.169007130464756,TA,TA,Y,3.128238685769432,3.011340243262834,5.80273872401839,0.0,0.0,0.0,None,GdPrv,None,0.0,4,2010,WD,Normal,11.849404844423074
64,65,60,RL,6.246372486557445,19.618539077005558,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,10.621364021794726,TA,TA,PConc,Gd,TA,No,GLQ,11.292802622125064,Unf,0.0,9.163203154449782,12.28212806108674,GasA,Ex,Y,SBrkr,12.28212806108674,12.05996071866902,0.0,14.235600909805832,1,0,2,1,3,1,Gd,8,Typ,0,None,Attchd,YearGroup7,RFn,2,10.930535303772125,TA,TA,Y,10.634887347225343,4.792129643835174,0.0,0.0,0.0,0.0,None,GdPrv,None,0.0,2,2009,WD,Normal,12.299112067295642
65,66,60,RL,6.1236810031695965,19.708494157911648,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,9.35034917822932,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,12.505563961983455,12.505563961983455,GasA,Ex,Y,SBrkr,12.505563961983455,12.945945901286748,0.0,14.857120810745197,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,YearGroup7,RFn,3,11.679743369587573,TA,TA,Y,8.013883697367245,7.497312494750137,0.0,0.0,0.0,0.0,None,None,None,0.0,10,2007,WD,Normal,12.666660207428574
66,67,20,RL,6.159768979367088,22.759925882306476,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,8.922310255016459,TA,TA,CBlock,Gd,TA,Gd,GLQ,11.867768587390184,Unf,0.0,12.222495897661254,14.09905763816768,GasA,TA,Y,SBrkr,14.492989253483675,0.0,0.0,14.492989253483675,1,0,2,0,3,1,TA,7,Min1,1,Gd,Attchd,YearGroup5,RFn,2,10.634887347225343,TA,TA,Y,9.03369954226849,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2010,WD,Normal,12.100717685412471
67,68,20,RL,6.02174235239564,20.1317402826389,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,7.711553623733266,Gd,TA,PConc,Gd,TA,Av,GLQ,12.161777471692357,Unf,0.0,9.951171656935063,13.207704757831017,GasA,Ex,Y,SBrkr,13.26061219071665,0.0,0.0,13.26061219071665,1,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,YearGroup7,RFn,2,10.552832356742508,TA,TA,Y,7.397497957722461,4.4372688011897266,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2007,WD,Normal,12.328294703023394
68,69,30,RM,5.2483574728065365,16.962572993489466,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,11.32179316058309,11.32179316058309,GasA,TA,Y,SBrkr,11.32179316058309,0.0,0.0,11.32179316058309,0,0,1,0,2,1,TA,4,Typ,0,None,Attchd,YearGroup4,Unf,1,8.315257068972656,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2010,WD,Normal,11.289794413577894
69,70,50,RL,6.244955797756471,21.702878328866447,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,None,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,10.753980379053347,Unf,0.0,11.151347822781824,12.887995516624098,GasW,TA,Y,SBrkr,12.887995516624098,12.077149047696548,0.0,14.606255150327616,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,YearGroup5,Fin,2,11.019153728720793,TA,TA,Y,0.0,3.9325102940665544,6.9168874400292815,0.0,0.0,0.0,None,None,None,0.0,7,2006,WD,Normal,12.323860125621126
70,71,20,RL,6.5538803774442425,21.142513315957828,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,12.434432976329628,TA,Gd,CBlock,Gd,TA,Gd,ALQ,13.990324332355753,Unf,0.0,9.343376664189085,14.515918362197791,GasA,Ex,Y,SBrkr,14.515918362197791,0.0,0.0,14.515918362197791,1,0,2,0,3,1,TA,8,Typ,2,Gd,Attchd,YearGroup6,Fin,2,10.35226609224141,TA,TA,Y,9.025890350388508,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,2,2007,WD,Normal,12.404927602627597
71,72,20,RL,5.942124359831237,18.80344094012539,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,10.585005856057766,Unf,0.0,8.864879392672357,11.657080698464595,GasA,TA,Y,SBrkr,11.657080698464595,0.0,0.0,11.657080698464595,1,0,1,0,2,1,TA,4,Typ,0,None,Detchd,YearGroup6,Unf,2,9.459636543250584,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2007,WD,Normal,11.771443882099637
72,73,60,RL,6.07328940298831,19.930004380126825,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.969939052451073,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,11.614566638515486,11.614566638515486,GasA,Gd,Y,SBrkr,11.784498616598318,11.617856898967641,0.0,13.713142942198777,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,YearGroup7,Fin,2,9.876753739288326,TA,TA,Y,0.0,6.533131230124546,0.0,0.0,8.954597211387142,0.0,None,None,None,0.0,12,2009,WD,Normal,12.128116509451258
73,74,20,RL,6.337529394588084,19.953155697901853,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,6.732788372480494,TA,TA,CBlock,TA,TA,No,ALQ,9.178050664421775,BLQ,9.473006456190069,9.740250837817678,12.359144085883107,GasA,Gd,Y,SBrkr,12.359144085883107,0.0,0.0,12.359144085883107,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,YearGroup6,Unf,2,10.221051196470764,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,GdWo,None,0.0,5,2010,WD,Normal,11.88380602959621
74,75,50,RM,5.684506656824126,17.785749333937563,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,3,6,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,11.640795289083194,11.640795289083194,GasA,Gd,N,SBrkr,11.640795289083194,11.386070382335237,0.0,13.506337214814053,0,0,2,0,3,2,TA,8,Typ,0,None,Detchd,YearGroup3,Unf,1,9.584190771249812,TA,TA,Y,0.0,0.0,8.125546157091508,0.0,0.0,0.0,None,None,None,0.0,5,2010,WD,Normal,11.58432477200052
75,76,180,RM,3.9325102940665544,13.489339305552614,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,10.072964688066048,Unf,0.0,0.0,10.072964688066048,GasA,TA,Y,SBrkr,10.401242904600743,10.072964688066048,0.0,12.091404736594225,1,0,1,0,2,1,TA,5,Typ,0,None,BuiltIn,YearGroup6,Unf,1,9.002329725380731,TA,TA,Y,7.020909424392293,6.674652276188349,0.0,0.0,0.0,0.0,None,GdWo,None,0.0,11,2009,WD,Normal,11.418625774449598
76,77,20,RL,6.159768979367088,19.223651239388996,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,8.39538258223558,Unf,0.0,11.237719733475835,11.987363555250518,GasA,Ex,Y,FuseA,11.987363555250518,0.0,0.0,11.987363555250518,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,YearGroup5,Unf,1,8.88963985670167,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2008,WD,Normal,11.818577604251555
